price,view,sqft_living,sqft_lot,bedrooms,bathrooms
655000.0,NONE,2860,12394,3,8
255000.0,NONE,1490,7599,2,6
215000.0,NONE,1210,7175,2,2
424305.0,AVERAGE,1600,5960,2,8
494000.0,NONE,2090,4300,3,5
560000.0,NONE,2260,3713,3,8
130000.0,NONE,1200,7000,2,2
468000.0,GOOD,2480,176418,3,8
480000.0,FAIR,2240,15435,4,10
475000.0,NONE,1550,4054,2,5
285000.0,NONE,2130,8151,3,5
765000.0,NONE,2870,5700,4,10
208000.0,NONE,1160,5750,1,2
372000.0,NONE,2430,5000,2,8
470000.0,NONE,900,5512,1,2
451000.0,NONE,2830,8925,4,9
442200.0,NONE,1620,8132,3,5
330000.0,NONE,2510,8580,3,8
335000.0,NONE,1790,5120,2,5
280000.0,NONE,1640,13249,2,6
625000.0,NONE,2240,6050,2,5
345000.0,NONE,1870,3584,2,8
255950.0,NONE,1500,11050,3,2
570000.0,NONE,1490,6000,3,2
685000.0,NONE,2230,8558,2,4
273148.0,NONE,1710,7210,2,5
246500.0,NONE,1620,7686,2,8
349950.0,NONE,2250,7176,4,8
545000.0,NONE,1700,2350,3,6
403000.0,NONE,1502,1400,2,8
299950.0,NONE,1900,4054,3,8
792000.0,NONE,3320,12840,2,8
418000.0,NONE,1980,10205,4,8
332500.0,NONE,1670,8102,3,2
337000.0,NONE,2235,43560,2,8
212000.0,NONE,1070,7386,1,2
542000.0,AVERAGE,1800,2819,1,7
622500.0,NONE,2980,8107,3,8
260000.0,NONE,1670,8511,2,5
525000.0,NONE,2620,38350,2,5
975000.0,NONE,5470,35071,4,12
1140000.0,NONE,3080,6500,3,5
500000.0,NONE,940,10360,2,2
554000.0,NONE,1870,11411,4,7
343000.0,NONE,2070,4500,3,8
515000.0,NONE,950,15219,1,5
492000.0,NONE,1290,6272,1,2
655000.0,NONE,2570,8022,3,10
290000.0,NONE,1600,6848,2,8
952500.0,NONE,2550,5055,3,4
235000.0,NONE,1010,7500,1,2
323000.0,NONE,1720,7110,2,4
1050000.0,NONE,2200,1970,2,8
200000.0,NONE,1400,9600,1,2
419995.0,NONE,1830,7500,2,7
455000.0,NONE,1600,7829,2,8
660000.0,NONE,3600,37982,2,12
319000.0,NONE,1390,12823,2,2
390000.0,NONE,2092,250905,2,5
718500.0,NONE,1200,6240,2,4
474000.0,NONE,1090,3160,1,2
615750.0,NONE,2140,6360,3,6
551000.0,NONE,2010,17362,2,8
230000.0,NONE,1500,7210,2,7
790000.0,NONE,3500,9198,3,8
325000.0,NONE,1440,6443,2,7
705000.0,NONE,2780,6207,3,9
259000.0,NONE,1580,8856,3,5
306000.0,NONE,1250,8700,2,4
315000.0,NONE,970,6828,2,2
392500.0,NONE,1100,7650,2,2
1070000.0,NONE,3240,12930,3,7
350500.0,NONE,1290,1445,1,8
825000.0,NONE,3810,9792,3,12
235000.0,NONE,1500,6360,3,2
650000.0,AVERAGE,2660,257875,2,6
675000.0,NONE,2400,3340,3,10
265000.0,NONE,1860,8505,3,2
822500.0,EXCELLENT,1450,7098,1,2
705000.0,NONE,2260,4000,2,9
685000.0,AVERAGE,1300,1676,1,4
630000.0,NONE,1610,5000,3,6
359000.0,NONE,1820,11325,3,8
784500.0,NONE,5820,13906,3,18
850000.0,NONE,2470,8800,2,6
410000.0,NONE,3040,6054,2,8
252000.0,NONE,1120,8250,3,5
618000.0,NONE,1880,18295,4,5
265000.0,NONE,1070,4800,2,2
465000.0,NONE,1560,8509,2,6
240000.0,NONE,870,6552,1,2
217000.0,NONE,1000,12000,2,2
415000.0,NONE,2520,4200,3,7
274000.0,NONE,1700,7992,1,6
420000.0,NONE,2150,6117,4,10
1060000.0,NONE,1590,6000,3,9
618500.0,NONE,1800,5000,2,6
295000.0,NONE,1670,10800,2,4
400000.0,NONE,1010,12252,2,6
595000.0,NONE,2550,6677,2,8
261000.0,NONE,1350,7686,2,5
780000.0,NONE,1660,4000,4,8
589000.0,NONE,1390,5040,2,4
230000.0,NONE,1720,9125,2,5
690000.0,NONE,2980,2147,3,12
524000.0,NONE,2190,15491,3,7
380000.0,NONE,1230,987,1,8
357500.0,NONE,1000,4080,2,2
330000.0,NONE,2500,10697,2,6
635000.0,NONE,2240,4750,4,5
934000.0,NONE,2820,4480,8,10
358500.0,NONE,1400,865,1,5
401000.0,NONE,1470,6867,2,4
270000.0,NONE,1820,7750,2,6
705000.0,FAIR,2060,6000,3,6
325000.0,NONE,1670,17071,2,6
384950.0,NONE,1540,7740,2,2
310000.0,NONE,1210,9730,2,2
829950.0,NONE,3430,42775,3,8
353000.0,NONE,2550,6021,2,8
170500.0,NONE,1060,7700,1,2
885250.0,NONE,3670,49658,3,8
245000.0,NONE,1550,9126,2,4
469000.0,NONE,1190,1290,2,8
455000.0,NONE,1300,3550,2,2
305000.0,NONE,2430,5959,3,8
840000.0,NONE,4290,37607,6,16
905000.0,NONE,3500,10155,4,12
219200.0,NONE,1680,7000,2,6
455000.0,NONE,1250,8004,2,4
195000.0,NONE,1020,8100,1,2
799000.0,NONE,1510,4178,2,2
285000.0,NONE,910,8155,1,2
300000.0,NONE,1320,15053,2,4
83000.0,NONE,900,8580,1,2
220000.0,NONE,890,4804,1,2
174500.0,NONE,1240,2689,1,8
695000.0,NONE,2960,10760,3,8
255000.0,NONE,1020,11410,2,4
539000.0,NONE,2590,7245,4,7
552700.0,NONE,1100,2800,1,2
571500.0,NONE,1300,6710,2,2
263700.0,NONE,1200,6561,2,2
186950.0,NONE,1390,1302,1,6
520000.0,NONE,1430,53628,2,5
358000.0,NONE,1250,7194,2,4
210000.0,NONE,840,49658,1,1
543000.0,NONE,2060,8767,3,7
330000.0,NONE,2000,10679,3,7
529000.0,NONE,1530,3400,2,6
295000.0,NONE,700,2500,0,2
365000.0,NONE,950,8450,2,2
473000.0,NONE,1380,1081,2,10
403500.0,NONE,1830,8004,2,2
544000.0,FAIR,1790,8203,2,4
621000.0,NONE,1340,4000,2,2
672600.0,NONE,1520,5750,2,7
689800.0,NONE,1370,3125,1,5
613000.0,NONE,1470,4480,2,4
808000.0,NONE,2500,8866,3,7
301000.0,NONE,1060,9241,2,2
340000.0,NONE,1210,9635,2,5
206000.0,NONE,920,8400,2,2
550000.0,NONE,1340,6000,2,4
325000.0,NONE,960,4800,1,2
475000.0,NONE,1630,7586,2,8
432100.0,NONE,1840,7350,2,5
359000.0,NONE,3085,7280,2,6
490000.0,NONE,920,4800,2,2
648360.0,FAIR,2260,7005,3,5
340000.0,GOOD,1730,11986,2,5
545000.0,NONE,1610,8069,2,6
115000.0,NONE,550,7980,1,1
705640.0,NONE,2400,12350,2,7
300000.0,NONE,1960,1585,2,7
1140000.0,EXCELLENT,3160,4200,3,12
280000.0,NONE,1550,7410,2,5
245000.0,NONE,1930,7650,3,5
564000.0,NONE,1170,4590,3,2
849000.0,NONE,2520,4534,2,5
698000.0,NONE,1220,7447,2,5
319000.0,NONE,960,8556,2,2
695000.0,NONE,3310,21050,3,12
680000.0,NONE,2220,5310,3,9
287500.0,NONE,2250,12000,3,7
465000.0,AVERAGE,1510,1850,2,11
335000.0,NONE,1350,14212,2,2
602000.0,NONE,2420,37800,3,5
482000.0,NONE,2950,6545,2,8
220000.0,NONE,1260,8382,4,2
206000.0,NONE,1700,6025,3,6
1100000.0,NONE,3320,5760,3,10
491150.0,NONE,1470,3971,2,8
390000.0,FAIR,2500,12848,3,9
393000.0,NONE,2641,8091,3,8
635000.0,NONE,2260,8457,3,6
490000.0,NONE,1160,5000,1,2
770000.0,NONE,3680,2242,3,12
665000.0,NONE,1615,4590,1,6
287000.0,NONE,1250,26862,2,2
410000.0,NONE,1230,7020,2,2
562000.0,NONE,2510,5200,2,6
475000.0,NONE,1540,54450,1,6
387500.0,NONE,1860,2218,2,11
580000.0,NONE,2700,10875,4,6
930000.0,NONE,3290,6830,2,8
625000.0,NONE,2700,18893,2,5
325000.0,NONE,1570,5600,2,6
235000.0,NONE,1950,8712,2,5
450000.0,NONE,1380,4390,1,2
745000.0,NONE,2410,5650,3,9
223000.0,NONE,1200,8470,3,6
630000.0,NONE,1770,12278,3,5
413450.0,NONE,1540,1614,2,8
720000.0,NONE,2860,5379,4,9
339000.0,NONE,1740,21980,2,4
1120000.0,NONE,2830,4000,3,12
839000.0,NONE,4280,11307,4,14
568000.0,NONE,2340,50233,3,6
269000.0,NONE,1410,10577,2,6
382000.0,NONE,1350,2560,1,6
574000.0,NONE,1100,1114,1,7
405000.0,NONE,2070,4697,2,8
572000.0,NONE,2360,9938,2,8
675000.0,NONE,2760,12100,3,7
165000.0,NONE,1220,7980,3,2
260000.0,NONE,1220,7980,3,2
196000.0,NONE,1220,6719,2,2
515000.0,NONE,3020,12184,2,8
810000.0,GOOD,3470,7396,3,12
365650.0,NONE,2380,7700,3,7
651000.0,NONE,2260,1834,2,10
240000.0,NONE,720,6345,1,2
299000.0,NONE,1730,6007,2,6
768000.0,NONE,2660,10928,2,8
397380.0,NONE,1030,5072,1,2
476000.0,NONE,2890,6885,3,10
315000.0,NONE,890,5200,2,2
240000.0,NONE,1410,7290,2,7
325000.0,NONE,810,4080,1,2
160000.0,NONE,1370,8006,2,5
435000.0,NONE,2260,5100,2,8
427500.0,NONE,1430,16200,2,5
450000.0,NONE,2510,10240,4,8
688000.0,GOOD,1760,4880,2,4
285000.0,NONE,1430,3600,3,2
530000.0,NONE,1510,1125,2,11
195000.0,NONE,1320,7694,3,5
250200.0,NONE,1180,7384,2,4
1100000.0,NONE,1560,8570,2,7
732500.0,NONE,2470,10321,2,8
194250.0,NONE,2190,8834,2,7
526000.0,NONE,1610,8000,3,6
520000.0,NONE,2700,9882,3,9
526000.0,NONE,1530,6125,2,5
1140000.0,NONE,7320,217800,4,14
202000.0,NONE,920,7569,1,2
645500.0,NONE,2990,8622,3,8
570000.0,EXCELLENT,720,7540,0,2
325000.0,NONE,1750,9000,2,6
725000.0,NONE,2410,5930,1,2
192000.0,NONE,1240,10361,2,5
560000.0,NONE,1010,9219,1,2
283450.0,NONE,2770,6116,4,9
863000.0,NONE,2800,5400,3,5
815000.0,NONE,1400,4800,3,6
245000.0,NONE,1020,7679,1,2
480000.0,NONE,2270,4488,2,8
600000.0,NONE,2560,5593,3,8
329950.0,NONE,900,5220,1,2
299500.0,NONE,2010,12085,3,8
460000.0,NONE,1690,5131,2,8
515000.0,NONE,2310,5249,4,12
405000.0,NONE,1520,1245,2,7
483000.0,NONE,1220,3780,3,4
377000.0,NONE,2170,11511,3,8
568000.0,AVERAGE,2790,17476,3,5
355000.0,NONE,1760,4600,1,5
640000.0,NONE,2100,3000,3,5
270000.0,NONE,1430,5909,3,2
559950.0,NONE,2450,8193,4,12
515000.0,NONE,1820,8261,3,10
352000.0,NONE,1850,5712,3,5
595888.0,NONE,1870,9000,2,5
588000.0,NONE,2580,7344,3,7
260000.0,NONE,1750,7000,2,4
380000.0,NONE,1000,4800,1,2
802000.0,NONE,2210,6327,1,8
710000.0,NONE,2460,3600,3,9
600000.0,NONE,2630,77972,2,8
707900.0,NONE,1750,5355,2,2
179950.0,NONE,1100,7323,1,2
683000.0,NONE,2620,10489,3,8
222400.0,NONE,1200,9566,2,6
517000.0,NONE,1920,3408,1,4
410000.0,NONE,1690,5763,2,9
480000.0,NONE,1680,2552,2,5
430000.0,NONE,3440,10428,2,5
439950.0,NONE,2190,7500,4,5
797500.0,NONE,3270,8223,3,8
379000.0,NONE,1280,5460,3,4
575000.0,NONE,1310,8667,0,2
247500.0,NONE,1660,11060,2,2
385000.0,NONE,2700,37011,3,9
423000.0,NONE,1940,6909,3,5
550000.0,NONE,1520,5618,2,5
415000.0,NONE,1620,4329,3,2
693000.0,AVERAGE,2090,45535,2,7
543000.0,NONE,1070,4700,1,2
465000.0,AVERAGE,2000,10246,4,5
280000.0,NONE,1020,2217,2,8
665000.0,NONE,2480,9720,5,10
237950.0,NONE,1310,7314,2,5
440000.0,NONE,2420,10200,3,9
618000.0,NONE,1890,4700,1,2
572000.0,NONE,1860,4000,2,7
725000.0,AVERAGE,2500,4774,2,4
454000.0,NONE,1970,22144,2,2
535000.0,NONE,1660,10656,3,2
249000.0,NONE,1850,7200,2,8
395000.0,NONE,1970,37026,3,9
690000.0,GOOD,1890,6620,2,6
526500.0,NONE,1310,7236,2,4
325000.0,NONE,1870,7220,3,4
495000.0,NONE,1520,4080,2,10
825000.0,NONE,3070,8474,4,10
383000.0,NONE,1400,14850,2,4
320000.0,NONE,1960,11931,2,5
475000.0,NONE,2680,87117,2,8
275000.0,NONE,2030,6326,2,8
1150000.0,EXCELLENT,2320,9300,1,7
455000.0,NONE,1760,11371,2,5
262000.0,NONE,1870,7800,4,2
390000.0,NONE,1280,4840,3,2
300000.0,NONE,1730,10030,2,7
746300.0,AVERAGE,2060,5721,2,5
267000.0,NONE,1030,8223,2,4
525000.0,NONE,1720,7950,2,8
570000.0,NONE,1210,7350,2,5
360000.0,NONE,2620,8100,3,7
1050000.0,NONE,1860,44431,2,2
699950.0,NONE,2510,4106,2,8
375000.0,NONE,2040,109336,3,8
625000.0,NONE,2410,6770,3,5
464050.0,NONE,780,2750,1,2
470000.0,NONE,2210,9655,4,8
330000.0,NONE,1590,9100,3,6
537000.0,NONE,2230,7957,3,5
250000.0,NONE,1560,32137,2,6
835000.0,NONE,2950,48351,3,8
770000.0,NONE,1480,3750,3,2
650000.0,FAIR,2850,4497,3,6
335000.0,NONE,2390,30409,2,5
350000.0,NONE,1740,29597,2,5
415000.0,NONE,2060,8906,4,9
788000.0,NONE,2680,8778,3,8
640000.0,NONE,3150,7379,3,9
388000.0,NONE,2440,7155,3,8
360000.0,NONE,2230,10080,5,5
692500.0,NONE,2230,10080,5,5
425000.0,NONE,1600,6180,3,4
645000.0,NONE,1600,6180,3,4
340000.0,NONE,1580,8308,2,2
713000.0,NONE,2840,54400,3,11
430000.0,NONE,2550,11160,2,9
280000.0,NONE,1700,7210,2,7
215000.0,NONE,1470,2052,2,6
306000.0,NONE,1680,11193,2,8
299900.0,NONE,1110,8593,2,2
534000.0,NONE,2120,8625,4,5
199990.0,NONE,890,6430,1,2
946000.0,NONE,3140,9058,3,10
295000.0,NONE,1260,7800,3,2
475000.0,NONE,920,5157,1,2
750000.0,NONE,2990,212137,4,12
183500.0,NONE,1010,7520,2,2
450000.0,AVERAGE,1010,3627,1,2
180000.0,NONE,1020,5500,2,2
707000.0,NONE,3540,21217,4,16
230000.0,NONE,900,3527,1,1
192500.0,NONE,1100,9750,2,2
309000.0,NONE,1990,3614,2,8
759000.0,NONE,1980,5800,2,4
1120000.0,NONE,4040,14212,3,13
462000.0,NONE,1250,10530,4,5
229000.0,NONE,1820,22814,3,4
399950.0,NONE,1140,1184,1,7
325000.0,NONE,1730,10532,4,6
512000.0,NONE,1170,1313,1,7
410000.0,NONE,2910,5802,4,9
210000.0,NONE,970,5500,1,2
325000.0,NONE,2130,8499,3,7
685000.0,NONE,2520,10175,2,8
488000.0,NONE,1360,4688,1,6
247500.0,NONE,1620,6000,2,7
489000.0,NONE,2120,11479,3,6
725000.0,NONE,2700,6000,3,5
199950.0,NONE,1370,10317,2,4
670000.0,FAIR,2520,13001,4,10
275000.0,NONE,1540,10410,2,6
1000000.0,AVERAGE,2610,6360,2,5
255000.0,NONE,1490,8371,2,6
465000.0,NONE,2760,9137,2,5
259000.0,NONE,1260,3604,2,5
695000.0,AVERAGE,2630,4713,2,12
505000.0,NONE,1800,7210,2,5
631500.0,NONE,1130,2640,1,2
630500.0,NONE,1180,3600,2,2
999000.0,NONE,2800,19168,3,9
740000.0,NONE,1830,4000,2,4
650000.0,NONE,2220,6380,2,8
554000.0,NONE,1870,5580,1,6
400000.0,NONE,2580,214315,2,8
529941.0,NONE,1660,10000,2,6
310000.0,NONE,1330,3740,2,2
389000.0,NONE,1330,3740,2,2
731781.0,NONE,2630,4972,2,10
502501.0,NONE,1100,4750,1,2
443000.0,NONE,1810,7950,2,5
607000.0,NONE,2060,4080,2,6
585000.0,NONE,2370,15200,3,8
1030000.0,FAIR,2430,10500,2,8
315000.0,NONE,1880,7000,2,8
180000.0,NONE,1150,5695,1,2
322500.0,NONE,1350,14200,2,6
568500.0,NONE,2180,7519,2,9
813000.0,GOOD,3370,6675,3,9
1090000.0,NONE,3650,13068,4,7
424000.0,NONE,2100,4857,3,6
235000.0,NONE,670,5600,1,2
740000.0,NONE,2420,4000,2,12
415000.0,NONE,760,3000,0,2
432000.0,NONE,2200,14925,2,9
676500.0,GOOD,1300,2446,2,5
419000.0,NONE,720,4592,1,2
650000.0,NONE,2180,37042,2,8
239000.0,NONE,1130,15190,1,2
900000.0,NONE,2230,4372,3,8
330000.0,NONE,2100,7347,4,5
510000.0,EXCELLENT,2060,58341,2,5
465000.0,NONE,3060,6000,3,8
490000.0,EXCELLENT,2550,8588,2,7
1000000.0,NONE,3040,52302,2,7
469950.0,NONE,2530,14178,3,9
536000.0,NONE,1300,5413,2,5
244950.0,NONE,1790,19177,3,8
575000.0,NONE,1530,2400,2,2
361000.0,NONE,2380,7500,4,9
650000.0,NONE,2400,13450,4,7
230005.0,NONE,1030,6000,1,2
293000.0,AVERAGE,3250,235063,3,8
445000.0,NONE,1970,24318,2,10
280000.0,NONE,1940,6386,3,4
520000.0,NONE,1850,10855,2,7
780000.0,NONE,3900,40962,3,11
625000.0,NONE,3160,76230,2,5
239950.0,NONE,1440,7200,2,5
335000.0,NONE,2040,6000,2,4
612000.0,NONE,2120,7401,2,8
200000.0,NONE,830,8000,1,2
345000.0,NONE,3140,8571,2,5
520000.0,NONE,2410,6440,3,8
855000.0,NONE,2190,4080,3,7
567500.0,NONE,2190,5060,3,5
208000.0,NONE,1210,7247,2,4
452000.0,NONE,1880,16239,2,5
555000.0,NONE,2410,12183,2,10
519000.0,NONE,2620,8861,4,9
474950.0,NONE,1850,2575,2,7
419000.0,NONE,1760,16418,2,7
390000.0,NONE,860,1800,1,2
539000.0,NONE,2620,6890,6,7
569000.0,NONE,2400,21196,3,5
611000.0,NONE,1850,5000,2,2
760000.0,NONE,4040,147856,2,8
732000.0,NONE,1940,55756,2,6
919950.0,NONE,3170,7062,4,9
400000.0,NONE,2530,7563,3,8
785000.0,NONE,3230,21781,3,8
835000.0,NONE,2120,54014,2,7
640500.0,NONE,1640,6750,1,5
310000.0,NONE,2130,9013,3,8
355000.0,NONE,1440,7215,3,2
685000.0,FAIR,1940,7313,2,5
202500.0,NONE,1120,8576,2,2
540000.0,NONE,2400,5817,2,8
295000.0,NONE,1810,4871,3,8
518000.0,GOOD,1270,6612,2,2
250000.0,NONE,1350,4023,1,5
330000.0,NONE,1550,435600,1,6
481000.0,NONE,1620,3880,1,2
898000.0,GOOD,2650,12845,2,7
570000.0,NONE,2510,9750,4,5
475000.0,NONE,2040,16200,3,8
265000.0,NONE,1660,5250,2,8
380000.0,EXCELLENT,1980,17342,2,8
790000.0,NONE,2690,8036,3,8
620000.0,AVERAGE,2910,6110,1,7
709050.0,NONE,2720,9000,3,12
296500.0,NONE,1280,5100,2,2
475000.0,NONE,2160,35912,2,8
440000.0,NONE,1760,10835,2,7
405000.0,NONE,800,6016,1,2
269500.0,NONE,930,4000,1,2
520000.0,NONE,2040,5280,4,5
229500.0,AVERAGE,1180,22000,0,2
335000.0,NONE,2000,10890,3,5
680000.0,NONE,3310,50951,3,9
740000.0,AVERAGE,2300,9900,3,8
270000.0,NONE,2140,9990,2,7
510000.0,GOOD,2210,5572,3,6
300000.0,NONE,970,13700,1,2
675000.0,NONE,1890,5188,3,6
925850.0,NONE,3140,14923,5,11
255500.0,NONE,1440,43560,1,2
450000.0,NONE,2910,17172,2,8
280000.0,NONE,1310,22652,2,2
245000.0,NONE,2140,8800,3,7
344950.0,NONE,1090,6712,2,2
381000.0,NONE,1330,7216,2,5
232603.0,NONE,1750,11461,2,5
220000.0,NONE,1760,10200,4,8
600000.0,NONE,1810,7700,3,5
239000.0,NONE,1360,5754,2,8
400000.0,NONE,1730,9211,2,5
350000.0,NONE,1010,8551,2,2
562000.0,NONE,2400,97138,2,8
380000.0,NONE,1540,8400,2,4
511200.0,NONE,1480,7875,3,5
680000.0,NONE,2520,5000,3,8
350000.0,NONE,1210,941,2,11
410000.0,NONE,2670,184140,4,8
1050000.0,NONE,3030,12590,3,8
391265.0,NONE,1440,3900,2,6
575000.0,AVERAGE,1750,5750,2,6
316000.0,NONE,2120,46173,3,4
165000.0,NONE,1050,5156,2,2
850000.0,NONE,1950,3600,2,7
210000.0,NONE,1020,6000,2,2
325000.0,NONE,1820,9161,3,8
682000.0,NONE,2390,53941,3,8
430000.0,NONE,1400,7508,2,8
325500.0,NONE,1540,8110,2,4
385000.0,GOOD,2370,6360,2,5
435000.0,NONE,670,1800,0,2
550000.0,NONE,2420,15520,3,2
400000.0,NONE,1000,7800,2,2
503000.0,NONE,2100,7350,3,9
676000.0,NONE,2800,5368,3,8
180000.0,NONE,940,11055,2,2
234000.0,NONE,1640,5280,2,6
734200.0,NONE,2760,5000,3,8
920000.0,NONE,3660,66211,2,11
224000.0,NONE,1100,10125,2,5
185000.0,NONE,1320,7155,2,2
554600.0,NONE,1470,5000,2,5
268000.0,NONE,1480,8009,2,5
675000.0,NONE,2260,8715,3,7
620000.0,NONE,2210,10039,3,7
396450.0,NONE,1540,12446,2,5
565000.0,NONE,1910,9720,4,5
410000.0,NONE,1760,3520,2,5
716125.0,NONE,2110,7279,2,7
225000.0,NONE,1396,111949,1,2
640000.0,GOOD,3040,7274,3,9
374000.0,FAIR,1140,5650,1,2
415000.0,NONE,1780,12161,3,6
592500.0,NONE,3370,35150,3,8
365000.0,NONE,1484,1761,2,8
600000.0,NONE,2230,12753,3,8
465000.0,NONE,2820,39413,3,8
254999.0,NONE,1580,7560,2,2
279000.0,NONE,2040,8076,3,8
460000.0,NONE,2720,40813,2,8
507000.0,NONE,1490,956,3,7
291000.0,NONE,1560,9788,2,5
350000.0,NONE,830,1077,1,4
90000.0,NONE,980,2490,2,2
329000.0,NONE,1980,7000,2,5
909000.0,NONE,3680,11648,3,8
187000.0,NONE,860,5400,1,2
580000.0,NONE,1850,5100,2,5
345000.0,NONE,1620,5992,2,8
497000.0,NONE,2240,7200,3,8
345000.0,NONE,1010,3060,2,2
313500.0,NONE,1610,7350,2,5
910000.0,NONE,2720,7250,2,8
399950.0,NONE,2080,5244,2,4
268000.0,NONE,1930,6600,3,6
559000.0,NONE,2250,8458,3,5
309000.0,NONE,1980,8755,2,7
410000.0,NONE,1960,4400,2,8
259000.0,NONE,1320,8625,2,2
950000.0,NONE,2940,5500,4,6
320000.0,NONE,1460,7200,3,2
1150000.0,FAIR,2330,30122,3,8
394250.0,GOOD,2620,10107,2,6
315000.0,NONE,700,3876,0,2
480000.0,NONE,1140,12000,1,6
556000.0,NONE,2750,35440,2,8
450000.0,NONE,2480,5647,2,8
420000.0,NONE,1130,5413,2,4
890000.0,NONE,2770,5000,5,13
295000.0,NONE,1710,8814,3,6
410000.0,NONE,2150,27345,3,7
308900.0,NONE,2250,7294,2,8
665000.0,NONE,2300,6984,1,8
577000.0,NONE,1740,5500,2,5
959000.0,NONE,2830,3750,2,8
471000.0,NONE,1240,6417,1,5
560000.0,NONE,2180,7169,2,8
955000.0,NONE,2510,9887,4,7
579000.0,NONE,2300,18540,2,8
335000.0,NONE,3220,7889,3,7
485000.0,AVERAGE,2270,7887,2,8
552000.0,NONE,1840,9900,2,8
950000.0,NONE,3820,15293,3,11
203700.0,NONE,1660,7958,2,6
412000.0,NONE,3360,9767,3,12
237500.0,NONE,1350,8960,2,6
866800.0,AVERAGE,2970,5000,3,12
425000.0,NONE,1000,5100,2,2
200000.0,NONE,1190,6833,2,6
280000.0,NONE,1670,6034,2,5
140000.0,NONE,1200,2002,2,4
370000.0,NONE,2250,10400,4,8
550000.0,NONE,1040,4000,1,1
510000.0,NONE,2040,8800,3,4
351000.0,NONE,1160,10518,2,2
210000.0,NONE,880,10800,2,2
449999.0,AVERAGE,2290,36900,3,5
137000.0,NONE,950,7620,2,2
270000.0,NONE,1010,14510,2,2
540000.0,NONE,3100,100188,2,8
565000.0,NONE,2560,12480,4,10
940000.0,NONE,2430,3600,3,4
385000.0,GOOD,830,26329,1,2
400000.0,NONE,2090,7634,2,10
365000.0,NONE,2030,8649,2,6
353250.0,NONE,1060,1600,1,2
455000.0,NONE,1090,6750,1,4
475000.0,NONE,3400,234352,3,12
571500.0,NONE,1920,7455,3,5
441000.0,NONE,1150,3000,1,2
810000.0,NONE,3970,9500,5,9
550000.0,NONE,1880,11556,2,7
736000.0,NONE,1500,4000,1,2
375000.0,NONE,2190,17550,2,5
717500.0,NONE,2530,9932,2,8
581000.0,AVERAGE,1930,11200,1,5
629000.0,NONE,1510,4560,2,6
225000.0,NONE,1100,5200,2,6
315000.0,NONE,1730,6368,2,8
425000.0,NONE,1480,1386,2,8
346500.0,NONE,1150,11802,2,2
550000.0,NONE,1950,26500,2,7
565000.0,NONE,2380,10450,2,5
1000000.0,NONE,3100,8000,3,6
400000.0,NONE,2010,3797,1,6
724950.0,NONE,2270,5760,3,6
623000.0,NONE,2050,16313,2,5
295000.0,NONE,650,5400,1,2
700000.0,NONE,2780,7875,3,11
482000.0,NONE,1300,1229,1,4
770000.0,NONE,2730,11380,2,8
310000.0,NONE,3140,22100,3,8
720000.0,NONE,2410,8400,3,7
355000.0,NONE,1180,5965,2,2
512000.0,NONE,2600,4506,3,8
303000.0,NONE,1400,1650,1,4
299000.0,NONE,2220,9360,4,8
285000.0,NONE,1660,6263,2,8
680000.0,NONE,2330,9652,2,5
285000.0,NONE,1440,6720,3,5
707000.0,NONE,2920,17023,3,7
690000.0,NONE,1760,6428,2,6
872000.0,NONE,2860,40284,3,7
290000.0,NONE,2090,12750,3,5
425000.0,NONE,1910,16785,3,5
925000.0,AVERAGE,3280,10558,2,9
340500.0,NONE,1770,12458,2,2
365000.0,NONE,920,6600,1,2
725000.0,NONE,1690,8489,2,5
811000.0,NONE,2470,7410,2,10
299000.0,NONE,1040,9514,2,2
287500.0,NONE,1220,9147,3,6
879950.0,EXCELLENT,3500,13875,3,7
135900.0,NONE,760,3800,1,2
522500.0,NONE,2100,6480,3,5
399500.0,NONE,1660,6617,3,4
450000.0,NONE,1430,5960,2,2
218000.0,NONE,1620,17500,3,2
289999.0,NONE,1490,9285,2,6
540000.0,NONE,1170,4750,1,2
324950.0,NONE,1240,7500,2,2
718500.0,NONE,2910,6600,2,6
495000.0,NONE,2660,192099,2,6
260000.0,NONE,2220,8797,5,6
430000.0,NONE,1920,10000,3,4
402500.0,NONE,2780,4002,2,11
275000.0,NONE,1820,9766,2,7
250000.0,NONE,1765,7652,2,7
665000.0,NONE,1800,9550,2,9
425000.0,NONE,2650,144183,2,8
760000.0,NONE,1410,3600,1,2
447000.0,NONE,1650,3076,2,8
205000.0,NONE,1180,8240,2,2
191000.0,NONE,800,8850,2,4
350000.0,NONE,1430,7921,1,5
789888.0,NONE,3300,7860,4,12
443000.0,NONE,1220,10170,1,2
695000.0,NONE,3530,7202,3,12
560000.0,NONE,1380,4048,3,6
550000.0,NONE,1410,5000,2,5
850000.0,NONE,3360,6750,1,8
352750.0,NONE,2270,24237,3,9
550000.0,NONE,2890,9045,3,8
774900.0,NONE,1750,3861,4,2
250000.0,NONE,1010,8711,2,2
962800.0,NONE,3780,23623,3,8
299500.0,NONE,1880,11700,2,5
250000.0,NONE,800,5220,1,2
745000.0,NONE,4720,493534,4,14
279475.0,NONE,1060,10600,1,2
450000.0,NONE,2530,27227,2,7
307700.0,NONE,1980,13132,4,7
665000.0,NONE,1650,5102,2,2
375000.0,NONE,1890,3930,2,9
420000.0,NONE,3360,11637,3,8
148000.0,NONE,630,4200,1,2
