,id,price,date,yr_renovated,yr_built,condition,grade,view,waterfront,zipcode,lat,long,cat_waterfront,cat_view,cat_condition,cat_grade,cat_zipcode
16704,7283900185,415000.0,6/4/2014,,1999,3,5,NONE,NO,98133,47.7695,-122.35,NO,NONE,Average,8 Good,98133
16705,8685500020,387000.0,5/12/2015,,1962,3,4,NONE,NO,98118,47.535,-122.289,NO,NONE,Average,7 Average,98118
16707,282500010,685000.0,1/7/2015,2010.0,1965,3,6,NONE,NO,98166,47.4255,-122.338,NO,NONE,Average,9 Better,98166
16708,798000630,340000.0,10/31/2014,,1941,3,4,NONE,NO,98168,47.4969,-122.33,NO,NONE,Average,7 Average,98168
16709,5583200345,422000.0,5/11/2015,,1926,4,3,NONE,NO,98118,47.5547,-122.272,NO,NONE,Good,6 Low Average,98118
16710,1036100130,442000.0,8/8/2014,,1994,3,5,NONE,NO,98011,47.7433,-122.196,NO,NONE,Average,8 Good,98011
16711,795002375,280000.0,5/27/2014,,1943,3,3,NONE,NO,98168,47.5095,-122.331,NO,NONE,Average,6 Low Average,98168
16713,6802200280,279000.0,11/10/2014,,1990,3,4,NONE,NO,98022,47.1956,-121.985,NO,NONE,Average,7 Average,98022
16714,9521100795,569000.0,6/23/2014,,1924,5,4,NONE,NO,98103,47.6624,-122.349,NO,NONE,Very Good,7 Average,98103
16716,6146600595,209950.0,4/10/2015,,1960,3,4,NONE,NO,98032,47.39,-122.236,NO,NONE,Average,7 Average,98032
16717,6380500151,468000.0,3/17/2015,,1939,3,4,NONE,NO,98177,47.7153,-122.361,NO,NONE,Average,7 Average,98177
16718,8643000185,237100.0,4/30/2015,,1963,3,4,NONE,NO,98198,47.3959,-122.309,NO,NONE,Average,7 Average,98198
16719,7212650950,336000.0,7/8/2014,,1993,3,5,NONE,N/A,98003,47.2634,-122.312,,NONE,Average,8 Good,98003
16720,357000005,500000.0,12/22/2014,,1900,4,4,NONE,NO,98144,47.593,-122.293,NO,NONE,Good,7 Average,98144
16721,5648600010,290000.0,4/26/2015,,1995,3,4,NONE,NO,98055,47.4447,-122.188,NO,NONE,Average,7 Average,98055
16723,9842300095,365000.0,7/25/2014,,1927,3,4,NONE,NO,98126,47.5297,-122.381,NO,NONE,Average,7 Average,98126
16724,3977630130,146300.0,3/25/2015,,1975,5,3,NONE,N/A,98092,47.3156,-122.128,,NONE,Very Good,6 Low Average,98092
16725,5160300020,554000.0,6/9/2014,,1977,3,5,NONE,NO,98005,47.5938,-122.154,NO,NONE,Average,8 Good,98005
16726,3754700050,424000.0,6/18/2014,,1972,3,4,NONE,NO,98034,47.725,-122.2,NO,NONE,Average,7 Average,98034
16728,446000010,508500.0,11/19/2014,,1950,4,4,NONE,NO,98115,47.6868,-122.285,NO,NONE,Good,7 Average,98115
16729,8562000010,244500.0,5/1/2015,,1985,3,4,NONE,NO,98042,47.3639,-122.08,NO,NONE,Average,7 Average,98042
16730,646910480,206000.0,11/20/2014,,2005,3,4,NONE,NO,98055,47.4336,-122.195,NO,NONE,Average,7 Average,98055
16731,868000415,643500.0,9/5/2014,,1945,3,5,NONE,NO,98177,47.7053,-122.374,NO,NONE,Average,8 Good,98177
16732,1826049430,372500.0,5/20/2014,,1922,4,4,NONE,N/A,98133,47.7358,-122.342,,NONE,Good,7 Average,98133
16733,2769600190,630000.0,7/15/2014,,1957,3,5,3.0,NO,98107,47.6735,-122.362,NO,AVERAGE,Average,8 Good,98107
16734,3630070280,418000.0,7/10/2014,,2005,3,5,NONE,NO,98029,47.5472,-121.994,NO,NONE,Average,8 Good,98029
16735,8944460190,425000.0,2/25/2015,,2006,3,6,NONE,NO,98030,47.3803,-122.184,NO,NONE,Average,9 Better,98030
16737,6099400293,208000.0,12/8/2014,,1951,3,4,NONE,NO,98168,47.4745,-122.295,NO,NONE,Average,7 Average,98168
16738,6791000280,476000.0,7/14/2014,,1977,4,4,NONE,NO,98075,47.5779,-122.044,NO,NONE,Good,7 Average,98075
16739,7796450190,277500.0,2/2/2015,,2003,3,5,NONE,NO,98023,47.2779,-122.347,NO,NONE,Average,8 Good,98023
16740,2294900010,478000.0,8/13/2014,,1970,4,5,NONE,NO,98027,47.4734,-121.999,NO,NONE,Good,8 Good,98027
16742,2770601763,450000.0,3/23/2015,,2000,3,5,NONE,NO,98199,47.651,-122.384,NO,NONE,Average,8 Good,98199
16743,3392100050,205000.0,6/25/2014,,1965,3,3,NONE,NO,98003,47.3266,-122.334,NO,NONE,Average,6 Low Average,98003
16744,2878600655,665000.0,7/18/2014,,1929,5,5,NONE,NO,98115,47.6884,-122.322,NO,NONE,Very Good,8 Good,98115
16745,3299200080,518000.0,10/3/2014,,1966,5,5,NONE,NO,98133,47.7456,-122.351,NO,NONE,Very Good,8 Good,98133
16746,2564900020,465000.0,9/24/2014,,1979,3,5,NONE,NO,98033,47.7019,-122.171,NO,NONE,Average,8 Good,98033
16747,2111010080,330000.0,6/17/2014,,2003,3,4,NONE,NO,98092,47.3355,-122.168,NO,NONE,Average,7 Average,98092
16748,6669080020,449400.0,12/26/2014,,2007,3,4,NONE,NO,98056,47.5139,-122.189,NO,,Average,7 Average,98056
16750,1974200020,450000.0,2/20/2015,,1964,3,5,NONE,NO,98034,47.7108,-122.239,NO,NONE,Average,8 Good,98034
16751,3211000190,310000.0,10/1/2014,,1959,5,4,NONE,NO,98059,47.4806,-122.163,NO,NONE,Very Good,7 Average,98059
16752,6354000050,615000.0,9/8/2014,,1985,4,6,NONE,NO,98072,47.7221,-122.12,NO,NONE,Good,9 Better,98072
16753,625049153,605000.0,6/3/2014,,1947,4,5,NONE,NO,98103,47.6798,-122.352,NO,NONE,Good,8 Good,98103
16754,5561000190,437500.0,5/2/2014,,1977,4,6,NONE,NO,98027,47.4635,-121.991,NO,NONE,Good,9 Better,98027
16755,4449800595,545000.0,9/22/2014,,1925,4,4,NONE,NO,98117,47.6902,-122.388,NO,NONE,Good,7 Average,98117
16757,8644300170,600000.0,7/3/2014,,1975,4,5,NONE,NO,98052,47.6373,-122.105,NO,NONE,Good,8 Good,98052
16758,9523102660,560000.0,5/13/2014,,1910,3,4,NONE,NO,98103,47.6741,-122.354,NO,NONE,Average,7 Average,98103
16760,7588700007,457000.0,11/24/2014,,1924,4,4,NONE,NO,98117,47.687,-122.378,NO,NONE,Good,7 Average,98117
16761,3501600235,585000.0,5/5/2014,,1949,3,3,NONE,NO,98117,47.6926,-122.363,NO,NONE,Average,6 Low Average,98117
16762,9545230280,560000.0,5/7/2014,,1985,3,5,NONE,NO,98027,47.5397,-122.054,NO,NONE,Average,8 Good,98027
16763,7905200130,345000.0,4/5/2015,,1917,4,2,NONE,NO,98116,47.5686,-122.389,NO,NONE,Good,5 Fair,98116
16764,2742100250,550000.0,7/20/2014,,1955,3,5,3.0,NO,98108,47.557,-122.295,NO,AVERAGE,Average,8 Good,98108
16765,5104540500,589950.0,6/24/2014,,2006,3,7,NONE,NO,98038,47.3555,-122.003,NO,NONE,Average,10 Very Good,98038
16766,638100073,327000.0,6/2/2014,,1970,3,4,NONE,NO,98059,47.5009,-122.143,NO,NONE,Average,7 Average,98059
16768,3426079024,150000.0,5/21/2014,,1966,3,3,NONE,NO,98014,47.6927,-121.901,NO,NONE,Average,6 Low Average,98014
16769,2767604254,425000.0,6/3/2014,,2007,3,5,NONE,NO,98107,47.6713,-122.383,NO,NONE,Average,8 Good,98107
16770,1138010170,350000.0,8/1/2014,,1973,3,4,NONE,NO,98034,47.7151,-122.211,NO,NONE,Average,7 Average,98034
16771,9407100500,273000.0,3/11/2015,,1978,4,3,NONE,NO,98045,47.4451,-121.763,NO,NONE,Good,6 Low Average,98045
16773,1557000190,240000.0,10/9/2014,,1963,4,4,NONE,NO,98031,47.4215,-122.203,NO,NONE,Good,7 Average,98031
16774,8732020670,400000.0,3/20/2015,,1978,4,5,NONE,NO,98023,47.3123,-122.389,NO,NONE,Good,8 Good,98023
16775,5029450290,230000.0,10/3/2014,,1980,5,4,NONE,NO,98023,47.29,-122.368,NO,NONE,Very Good,7 Average,98023
16776,8035600290,372000.0,4/13/2015,,1990,3,5,NONE,NO,98031,47.4124,-122.204,NO,NONE,Average,8 Good,98031
16777,6450301835,459500.0,7/5/2014,,1984,3,4,NONE,NO,98133,47.7325,-122.337,NO,NONE,Average,7 Average,98133
16778,6388930420,582000.0,8/5/2014,,1995,4,5,NONE,NO,98056,47.5255,-122.173,NO,NONE,Good,8 Good,98056
16779,2296700470,465000.0,11/6/2014,,1969,3,4,NONE,NO,98034,47.7216,-122.219,NO,NONE,Average,7 Average,98034
16780,1473120190,386000.0,5/30/2014,,1991,3,6,NONE,NO,98058,47.435,-122.16,NO,NONE,Average,9 Better,98058
16781,11200290,546000.0,6/9/2014,,1998,3,5,NONE,NO,98007,47.6179,-122.141,NO,NONE,Average,8 Good,98007
16782,5530000050,278000.0,10/27/2014,,1965,4,4,NONE,NO,98001,47.3073,-122.272,NO,NONE,Good,7 Average,98001
16783,7853220670,540000.0,9/18/2014,,2004,3,5,NONE,NO,98065,47.5336,-121.855,NO,NONE,Average,8 Good,98065
16784,3124089049,529000.0,12/8/2014,,1934,3,4,NONE,N/A,98065,47.5204,-121.829,,NONE,Average,7 Average,98065
16785,868000305,554000.0,6/17/2014,,1946,3,4,NONE,NO,98177,47.7055,-122.372,NO,NONE,Average,7 Average,98177
16786,1311200380,210000.0,8/27/2014,,1963,3,4,NONE,NO,98001,47.3404,-122.28,NO,NONE,Average,7 Average,98001
16787,9197100101,225000.0,5/4/2015,,1926,4,3,NONE,NO,98032,47.3759,-122.238,NO,NONE,Good,6 Low Average,98032
16788,6646200280,561600.0,7/15/2014,,1990,3,6,NONE,NO,98074,47.6262,-122.045,NO,NONE,Average,9 Better,98074
16789,7116500920,300000.0,5/20/2014,,1978,3,4,NONE,NO,98002,47.303,-122.221,NO,NONE,Average,7 Average,98002
16792,4031000250,150000.0,6/26/2014,,1962,3,4,NONE,NO,98001,47.2958,-122.285,NO,NONE,Average,7 Average,98001
16793,7625703260,400950.0,9/24/2014,,1948,3,4,NONE,NO,98136,47.5468,-122.386,NO,NONE,Average,7 Average,98136
16794,8651580660,620000.0,1/21/2015,,1985,3,6,NONE,NO,98074,47.6475,-122.07,NO,NONE,Average,9 Better,98074
16795,6117500980,449000.0,8/18/2014,,1941,4,5,NONE,NO,98166,47.4333,-122.347,NO,NONE,Good,8 Good,98166
16796,9547205380,630000.0,7/28/2014,,1926,3,4,3.0,NO,98115,47.6818,-122.311,NO,AVERAGE,Average,7 Average,98115
16797,414100280,336000.0,4/14/2015,,1949,4,3,NONE,N/A,98133,47.7475,-122.342,,NONE,Good,6 Low Average,98133
16798,321059091,299950.0,6/5/2014,,1965,4,4,NONE,N/A,98092,47.3384,-122.164,,NONE,Good,7 Average,98092
16799,7772000010,352500.0,3/9/2015,,1962,3,5,NONE,NO,98133,47.765,-122.335,NO,NONE,Average,8 Good,98133
16800,7200179,150000.0,10/16/2014,,1925,3,3,NONE,NO,98055,47.484,-122.211,NO,NONE,Average,6 Low Average,98055
16801,7200179,175000.0,4/24/2015,,1925,3,3,NONE,NO,98055,47.484,-122.211,NO,NONE,Average,6 Low Average,98055
16802,8029500380,305000.0,7/31/2014,,1989,3,5,NONE,NO,98023,47.3066,-122.394,NO,NONE,Average,8 Good,98023
16804,6021502750,607500.0,7/15/2014,,1941,3,4,NONE,NO,98117,47.6858,-122.385,NO,NONE,Average,7 Average,98117
16805,9268200380,505000.0,11/18/2014,,1920,3,4,NONE,NO,98117,47.6959,-122.365,NO,NONE,Average,7 Average,98117
16806,2008000420,280500.0,10/27/2014,,1962,4,4,NONE,NO,98198,47.4118,-122.314,NO,NONE,Good,7 Average,98198
16807,8914100170,610000.0,7/31/2014,,1993,3,7,3.0,NO,98058,47.4602,-122.152,NO,AVERAGE,Average,10 Very Good,98058
16808,6654700250,381000.0,8/12/2014,,2003,3,5,NONE,NO,98042,47.3809,-122.098,NO,NONE,Average,8 Good,98042
16809,6139800430,482000.0,5/22/2014,,1978,3,5,NONE,NO,98077,47.7466,-122.076,NO,NONE,Average,8 Good,98077
16810,9477201470,379950.0,10/22/2014,,1977,3,4,NONE,NO,98034,47.7279,-122.192,NO,NONE,Average,7 Average,98034
16812,3211290050,425000.0,6/23/2014,,1992,3,4,NONE,NO,98053,47.6365,-121.972,NO,NONE,Average,7 Average,98053
16813,7511200190,580000.0,9/10/2014,,1980,4,5,NONE,NO,98053,47.6555,-122.042,NO,NONE,Good,8 Good,98053
16814,5739601300,605000.0,3/30/2015,,1952,3,4,NONE,NO,98004,47.6021,-122.202,NO,NONE,Average,7 Average,98004
16815,3278602660,194000.0,5/20/2014,,2007,3,5,NONE,NO,98126,47.5472,-122.372,NO,NONE,Average,8 Good,98126
16816,8078410250,546200.0,4/1/2015,,1987,3,5,NONE,NO,98074,47.6364,-122.03,NO,NONE,Average,8 Good,98074
16818,2739200050,315000.0,4/3/2015,,1961,4,4,NONE,NO,98059,47.4913,-122.143,NO,NONE,Good,7 Average,98059
16819,9278200095,465000.0,12/17/2014,,1941,5,3,NONE,NO,98116,47.5751,-122.393,NO,NONE,Very Good,6 Low Average,98116
16820,3222079120,330000.0,10/1/2014,,1963,3,3,NONE,NO,98010,47.3537,-121.939,NO,NONE,Average,6 Low Average,98010
16822,2473250280,265000.0,8/26/2014,,1977,3,4,NONE,NO,98058,47.4576,-122.16,NO,NONE,Average,7 Average,98058
16824,723049530,126500.0,5/5/2015,,1942,3,3,NONE,NO,98146,47.4952,-122.34,NO,NONE,Average,6 Low Average,98146
16826,955000430,540000.0,9/3/2014,,2009,3,6,NONE,NO,98112,47.6193,-122.304,NO,NONE,Average,9 Better,98112
16827,8663100050,446000.0,5/19/2014,,1978,5,4,NONE,NO,98028,47.7762,-122.257,NO,NONE,Very Good,7 Average,98028
16828,226109056,170000.0,3/26/2015,,1903,3,3,3.0,NO,98019,47.7654,-121.48,NO,AVERAGE,Average,6 Low Average,98019
16829,2558600130,379000.0,10/23/2014,,1972,3,4,NONE,NO,98034,47.7236,-122.174,NO,NONE,Average,7 Average,98034
16832,621069102,260000.0,3/16/2015,2007.0,1962,3,4,NONE,NO,98042,47.3427,-122.087,NO,NONE,Average,7 Average,98042
16834,2891400380,449950.0,4/14/2015,,1999,4,4,4.0,NO,98092,47.2853,-122.008,NO,GOOD,Good,7 Average,98092
16835,2297400020,392000.0,9/2/2014,,1974,3,4,NONE,N/A,98034,47.7184,-122.226,,NONE,Average,7 Average,98034
16836,7215721350,465000.0,4/22/2015,,1999,3,5,NONE,NO,98075,47.5997,-122.016,NO,NONE,Average,8 Good,98075
16837,5490210670,449950.0,8/22/2014,,1977,4,4,NONE,NO,98052,47.6958,-122.12,NO,NONE,Good,7 Average,98052
16838,6431500122,520000.0,4/28/2015,,1923,5,4,NONE,NO,98103,47.6931,-122.352,NO,NONE,Very Good,7 Average,98103
16839,3376600170,546800.0,8/28/2014,,1975,3,5,NONE,NO,98008,47.6219,-122.109,NO,NONE,Average,8 Good,98008
16841,2881700231,337000.0,4/22/2015,,1985,3,4,NONE,NO,98155,47.743,-122.328,NO,NONE,Average,7 Average,98155
16842,534000080,333000.0,6/11/2014,,1942,3,3,NONE,NO,98117,47.7003,-122.362,NO,NONE,Average,6 Low Average,98117
16843,6371000020,380000.0,11/11/2014,,2004,3,5,NONE,NO,98116,47.5788,-122.41,NO,NONE,Average,8 Good,98116
16844,7212651440,280000.0,4/28/2015,,1992,3,5,NONE,NO,98003,47.2674,-122.306,NO,NONE,Average,8 Good,98003
16845,7575500080,202000.0,11/20/2014,,1990,4,3,NONE,NO,98022,47.1948,-121.999,NO,NONE,Good,6 Low Average,98022
16846,7197800020,585000.0,4/27/2015,,2001,3,5,NONE,NO,98075,47.5973,-122.034,NO,NONE,Average,8 Good,98075
16847,5592900285,435000.0,11/4/2014,,1956,4,5,2.0,N/A,98056,47.4841,-122.19,,FAIR,Good,8 Good,98056
16849,2460900010,364000.0,9/24/2014,,1992,3,4,NONE,N/A,98144,47.5939,-122.302,,NONE,Average,7 Average,98144
16850,1566100595,300000.0,5/14/2014,,1946,3,3,NONE,N/A,98115,47.7,-122.299,,NONE,Average,6 Low Average,98115
16851,8682291680,558000.0,3/17/2015,,2006,3,5,NONE,NO,98053,47.7196,-122.022,NO,NONE,Average,8 Good,98053
16852,7841300285,199950.0,8/11/2014,,1942,3,4,NONE,NO,98055,47.4759,-122.212,NO,NONE,Average,7 Average,98055
16853,6071700020,515000.0,8/27/2014,,1962,4,5,NONE,NO,98006,47.5484,-122.172,NO,NONE,Good,8 Good,98006
16854,4315700275,590000.0,11/7/2014,,2004,3,5,NONE,NO,98136,47.5382,-122.391,NO,NONE,Average,8 Good,98136
16857,7504200250,490000.0,4/28/2015,,1971,3,5,NONE,NO,98074,47.631,-122.061,NO,NONE,Average,8 Good,98074
16858,3797310010,277000.0,8/27/2014,,1994,3,4,NONE,NO,98022,47.1927,-122.011,NO,NONE,Average,7 Average,98022
16859,4058000010,325000.0,5/9/2014,,1976,3,4,NONE,NO,98010,47.3458,-121.948,NO,NONE,Average,7 Average,98010
16860,3888100022,649800.0,9/25/2014,,1995,3,5,NONE,NO,98033,47.6883,-122.168,NO,NONE,Average,8 Good,98033
16861,1934800022,425000.0,7/23/2014,,1903,3,4,NONE,NO,98122,47.6029,-122.307,NO,NONE,Average,7 Average,98122
16862,3501100280,460000.0,3/29/2015,,1975,3,4,NONE,NO,98117,47.6926,-122.365,NO,NONE,Average,7 Average,98117
16864,126039413,469000.0,7/10/2014,,1960,3,5,NONE,NO,98177,47.7708,-122.362,NO,NONE,Average,8 Good,98177
16865,461001435,566000.0,6/10/2014,,1954,3,5,NONE,NO,98117,47.6823,-122.371,NO,NONE,Average,8 Good,98117
16866,6403500290,407500.0,5/2/2014,,1996,3,5,NONE,NO,98059,47.4938,-122.161,NO,NONE,Average,8 Good,98059
16867,2826049108,353500.0,10/28/2014,,1942,3,3,NONE,NO,98125,47.7171,-122.307,NO,NONE,Average,6 Low Average,98125
16868,1823069102,524000.0,5/8/2014,,1974,3,5,NONE,NO,98059,47.4749,-122.092,NO,NONE,Average,8 Good,98059
16869,4233400280,264950.0,8/22/2014,,1994,3,4,NONE,NO,98010,47.3125,-121.998,NO,NONE,Average,7 Average,98010
16870,1088800470,547500.0,10/28/2014,,1990,3,6,NONE,NO,98011,47.739,-122.203,NO,NONE,Average,9 Better,98011
16871,2025701060,264500.0,11/17/2014,,1993,3,4,NONE,NO,98038,47.3504,-122.035,NO,NONE,Average,7 Average,98038
16872,7922900250,507500.0,5/20/2014,,1963,3,4,NONE,NO,98008,47.5866,-122.118,NO,NONE,Average,7 Average,98008
16873,6372000280,560000.0,10/8/2014,,2006,3,5,NONE,N/A,98116,47.5812,-122.403,,NONE,Average,8 Good,98116
16876,3959401284,440000.0,6/26/2014,,1949,4,5,NONE,NO,98108,47.5658,-122.318,NO,NONE,Good,8 Good,98108
16878,4058801680,300000.0,5/23/2014,,1947,3,4,3.0,NO,98178,47.5094,-122.244,NO,AVERAGE,Average,7 Average,98178
16879,3501100050,125000.0,12/10/2014,,1916,1,3,NONE,NO,98117,47.6941,-122.365,NO,NONE,Poor,6 Low Average,98117
16881,7129300500,315000.0,8/12/2014,,1950,3,4,NONE,NO,98178,47.5107,-122.257,NO,NONE,Average,7 Average,98178
16882,6752600050,320000.0,8/12/2014,,1996,3,4,NONE,NO,98031,47.3968,-122.171,NO,NONE,Average,7 Average,98031
16885,3365900462,265000.0,9/3/2014,,1920,3,3,NONE,NO,98168,47.4738,-122.264,NO,NONE,Average,6 Low Average,98168
16886,2695600130,355000.0,11/18/2014,,1948,3,4,NONE,NO,98126,47.5318,-122.379,NO,NONE,Average,7 Average,98126
16887,3438501700,300000.0,8/27/2014,,1927,3,3,NONE,NO,98106,47.5435,-122.359,NO,NONE,Average,6 Low Average,98106
16888,3876311350,474950.0,8/26/2014,,1975,4,4,NONE,NO,98034,47.7334,-122.168,NO,NONE,Good,7 Average,98034
16889,4046710050,470000.0,8/27/2014,,1977,4,4,NONE,NO,98014,47.698,-121.92,NO,NONE,Good,7 Average,98014
16890,1725059259,437500.0,11/25/2014,,1969,3,4,NONE,NO,98033,47.6576,-122.186,NO,NONE,Average,7 Average,98033
16891,7518503220,520000.0,10/28/2014,,1928,3,5,NONE,NO,98117,47.6808,-122.38,NO,NONE,Average,8 Good,98117
16892,3445000005,237600.0,11/17/2014,,1950,4,3,NONE,NO,98198,47.4224,-122.293,NO,NONE,Good,6 Low Average,98198
16893,3530420020,162950.0,7/11/2014,,1972,4,5,NONE,NO,98198,47.3793,-122.321,NO,NONE,Good,8 Good,98198
16894,6893300290,457000.0,11/11/2014,2002.0,1903,3,5,NONE,NO,98024,47.5247,-121.926,NO,NONE,Average,8 Good,98024
16895,7856560480,635000.0,8/8/2014,,1980,4,5,NONE,NO,98006,47.5574,-122.149,NO,NONE,Good,8 Good,98006
16898,3278602040,346500.0,10/21/2014,,2006,3,5,NONE,NO,98126,47.548,-122.375,NO,NONE,Average,8 Good,98126
16899,1592000050,655000.0,9/5/2014,,1984,3,6,NONE,NO,98074,47.6222,-122.034,NO,NONE,Average,9 Better,98074
16900,1324079007,425000.0,11/10/2014,,1977,3,4,NONE,NO,98024,47.5659,-121.863,NO,NONE,Average,7 Average,98024
16901,7140600225,137000.0,2/17/2015,,1959,4,3,NONE,NO,98002,47.2921,-122.215,NO,NONE,Good,6 Low Average,98002
16902,200500680,557500.0,7/15/2014,,1988,3,6,NONE,NO,98011,47.7378,-122.218,NO,NONE,Average,9 Better,98011
16903,421079142,415000.0,5/9/2014,,1992,3,5,NONE,NO,98010,47.3397,-121.918,NO,NONE,Average,8 Good,98010
16906,339600190,420000.0,10/14/2014,,1986,5,4,NONE,NO,98052,47.6826,-122.096,NO,NONE,Very Good,7 Average,98052
16907,1787600190,353000.0,4/3/2015,,1951,3,4,NONE,NO,98125,47.7235,-122.326,NO,NONE,Average,7 Average,98125
16908,2026079016,560000.0,9/4/2014,,1980,3,5,NONE,NO,98019,47.7192,-121.932,NO,NONE,Average,8 Good,98019
16909,8673400086,445700.0,5/2/2014,,2001,3,5,NONE,NO,98107,47.6697,-122.392,NO,NONE,Average,8 Good,98107
16910,2760200050,226000.0,7/17/2014,,1918,3,4,NONE,NO,98118,47.5441,-122.273,NO,NONE,Average,7 Average,98118
16911,3205000050,358000.0,12/5/2014,,1960,4,4,NONE,N/A,98056,47.5398,-122.178,,NONE,Good,7 Average,98056
16912,2201500680,501000.0,3/5/2015,,1954,5,4,NONE,NO,98006,47.5718,-122.136,NO,NONE,Very Good,7 Average,98006
16913,4022902555,609000.0,3/21/2015,,1972,3,6,NONE,NO,98155,47.7731,-122.282,NO,NONE,Average,9 Better,98155
16916,3876312570,350500.0,8/11/2014,,1975,3,4,NONE,NO,98072,47.734,-122.174,NO,NONE,Average,7 Average,98072
16917,5016002275,610000.0,6/2/2014,,1962,4,5,NONE,N/A,98112,47.6236,-122.299,,NONE,Good,8 Good,98112
16918,3213200250,605125.0,11/6/2014,,1940,3,4,NONE,NO,98115,47.6723,-122.266,NO,NONE,Average,7 Average,98115
16920,1330900050,550000.0,4/21/2015,,1981,3,5,NONE,N/A,98053,47.6486,-122.035,,NONE,Average,8 Good,98053
16921,2810600022,335000.0,10/7/2014,,2003,3,4,NONE,NO,98136,47.5426,-122.388,NO,NONE,Average,7 Average,98136
16922,1761600050,397000.0,12/31/2014,,1969,4,4,NONE,NO,98034,47.7304,-122.231,NO,NONE,Good,7 Average,98034
16923,4233400480,240000.0,11/24/2014,,1994,3,4,NONE,N/A,98010,47.31399999999999,-122.0,,NONE,Average,7 Average,98010
16924,4222310680,240000.0,9/26/2014,,1970,5,4,NONE,NO,98003,47.3463,-122.308,NO,NONE,Very Good,7 Average,98003
16925,5630500005,262500.0,11/20/2014,1996.0,1949,3,4,NONE,NO,98011,47.7354,-122.219,NO,NONE,Average,7 Average,98011
16926,9523102040,440000.0,9/22/2014,,1940,3,4,NONE,NO,98103,47.6756,-122.348,NO,NONE,Average,7 Average,98103
16927,2626119028,160000.0,3/23/2015,,1910,4,3,NONE,NO,98014,47.7093,-121.364,NO,NONE,Good,6 Low Average,98014
16928,5015001680,427000.0,6/11/2014,,1901,1,4,NONE,NO,98112,47.6251,-122.3,NO,NONE,Poor,7 Average,98112
16931,926069142,480000.0,11/24/2014,,1977,4,6,NONE,NO,98077,47.7568,-122.05,NO,NONE,Good,9 Better,98077
16932,2790410250,615000.0,5/5/2014,,1977,4,6,NONE,NO,98052,47.6331,-122.094,NO,NONE,Good,9 Better,98052
16934,9274201809,542500.0,11/19/2014,,2004,3,5,NONE,NO,98116,47.5901,-122.388,NO,NONE,Average,8 Good,98116
16935,418000415,191000.0,3/19/2015,,1952,5,3,NONE,NO,98056,47.4927,-122.172,NO,NONE,Very Good,6 Low Average,98056
16938,2722059292,129000.0,6/4/2014,,1967,4,2,NONE,NO,98042,47.3721,-122.159,NO,NONE,Good,5 Fair,98042
16939,2223059099,284000.0,7/9/2014,,1957,4,4,NONE,NO,98058,47.468,-122.163,NO,NONE,Good,7 Average,98058
16940,1703050500,645000.0,3/21/2015,,2003,3,6,NONE,NO,98074,47.6298,-122.022,NO,NONE,Average,9 Better,98074
16941,6386600130,218000.0,6/24/2014,,1968,4,4,NONE,NO,98023,47.3103,-122.366,NO,NONE,Good,7 Average,98023
16942,9194102188,675000.0,10/9/2014,,1999,3,5,3.0,NO,98034,47.7082,-122.221,NO,AVERAGE,Average,8 Good,98034
16943,2464400285,575000.0,12/29/2014,,1984,3,4,NONE,NO,98115,47.6855,-122.321,NO,NONE,Average,7 Average,98115
16944,6450301310,225000.0,10/30/2014,,1950,4,3,NONE,NO,98133,47.7339,-122.339,NO,NONE,Good,6 Low Average,98133
16945,7427800080,626000.0,4/8/2015,,1989,3,5,NONE,NO,98033,47.6882,-122.171,NO,NONE,Average,8 Good,98033
16946,40000669,499950.0,3/19/2015,,2001,3,6,NONE,NO,98168,47.4714,-122.273,NO,NONE,Average,9 Better,98168
16947,5538300225,405000.0,5/13/2014,,1956,3,4,NONE,NO,98155,47.7516,-122.294,NO,NONE,Average,7 Average,98155
16948,4239400840,152500.0,10/29/2014,,1969,4,3,NONE,NO,98092,47.3161,-122.182,NO,NONE,Good,6 Low Average,98092
16949,8035650500,325000.0,7/16/2014,,1994,3,5,NONE,N/A,98031,47.4111,-122.2,,NONE,Average,8 Good,98031
16950,3888100029,475300.0,5/29/2014,,1924,5,4,NONE,NO,98033,47.688,-122.168,NO,NONE,Very Good,7 Average,98033
16951,4364700585,485000.0,4/8/2015,,1967,4,4,NONE,NO,98126,47.5251,-122.37,NO,NONE,Good,7 Average,98126
16953,6141100380,465000.0,5/15/2014,2013.0,1924,3,4,NONE,NO,98133,47.7183,-122.353,NO,NONE,Average,7 Average,98133
16954,5652601330,489000.0,6/4/2014,,1930,3,4,NONE,NO,98115,47.695,-122.301,NO,NONE,Average,7 Average,98115
16956,5466700290,288000.0,1/8/2015,,1977,4,4,NONE,NO,98031,47.3951,-122.172,NO,NONE,Good,7 Average,98031
16957,5437800020,225000.0,8/8/2014,,1968,4,4,NONE,NO,98022,47.1981,-122.003,NO,NONE,Good,7 Average,98022
16958,7784400185,499000.0,4/21/2015,,1952,3,5,2.0,NO,98146,47.4909,-122.363,NO,FAIR,Average,8 Good,98146
16959,5561301150,632000.0,11/11/2014,,1985,4,5,NONE,NO,98027,47.4658,-122.007,NO,NONE,Good,8 Good,98027
16960,1523550480,580000.0,6/13/2014,,1992,3,5,NONE,NO,98052,47.6365,-122.108,NO,NONE,Average,8 Good,98052
